date,ticker,permno,prc,vol,ret
2020-12-14,AMZN,84788,3156.96997,4142875.0,0.013012
2020-12-15,AMZN,84788,3165.12012,3258142.0,0.002582
2020-12-16,AMZN,84788,3240.95996,4421918.0,0.023961
2020-12-17,AMZN,84788,3236.08008,3467474.0,-0.001506
2020-12-18,AMZN,84788,3201.6499,5979123.0,-0.01064
2020-12-21,AMZN,84788,3206.17993,3828712.0,0.001415
2020-12-22,AMZN,84788,3206.52002,2378371.0,0.000106
2020-12-23,AMZN,84788,3185.27002,2084517.0,-0.006627
2020-12-24,AMZN,84788,3172.68994,1444942.0,-0.003949
2020-12-28,AMZN,84788,3283.95996,5651782.0,0.035071
2020-12-29,AMZN,84788,3322.0,4873881.0,0.011584
2020-12-30,AMZN,84788,3285.8501,3121127.0,-0.010882
2020-12-31,AMZN,84788,3256.92993,2949955.0,-0.008801
2021-01-04,AMZN,84788,3186.62988,4398079.0,-0.021585
2021-01-05,AMZN,84788,3218.51001,2652906.0,0.010004
2021-01-06,AMZN,84788,3138.37988,4381821.0,-0.024897
2021-01-07,AMZN,84788,3162.15991,3501194.0,0.007577
2021-01-08,AMZN,84788,3182.69995,3525281.0,0.006496
2021-01-11,AMZN,84788,3114.20996,3720485.0,-0.02152
2021-01-12,AMZN,84788,3120.83008,3503882.0,0.002126
2021-01-13,AMZN,84788,3165.88989,3308784.0,0.014438
2021-01-14,AMZN,84788,3127.46997,3060357.0,-0.012136
2021-01-15,AMZN,84788,3104.25,4237910.0,-0.007425
2021-01-19,AMZN,84788,3120.76001,3300987.0,0.005319
2021-01-20,AMZN,84788,3263.37988,5293680.0,0.0457
2021-01-21,AMZN,84788,3306.98999,4929606.0,0.013364
2021-01-22,AMZN,84788,3292.22998,2815533.0,-0.004463
2021-01-25,AMZN,84788,3294.0,3736393.0,0.000538
2021-01-26,AMZN,84788,3326.12988,2944067.0,0.009754
2021-01-27,AMZN,84788,3232.58008,4690570.0,-0.028126
2021-01-28,AMZN,84788,3237.62012,3136131.0,0.001559
2021-01-29,AMZN,84788,3206.19995,4275411.0,-0.009705
2021-02-01,AMZN,84788,3342.87988,4143230.0,0.04263
2021-02-02,AMZN,84788,3380.0,7075610.0,0.011104
2021-02-03,AMZN,84788,3312.53003,7058733.0,-0.019962
2021-02-04,AMZN,84788,3331.0,3659634.0,0.005576
2021-02-05,AMZN,84788,3352.1499,3613338.0,0.006349
2021-02-08,AMZN,84788,3322.93994,3249254.0,-0.008714
2021-02-09,AMZN,84788,3305.0,2199746.0,-0.005399
2021-02-10,AMZN,84788,3286.58008,3142296.0,-0.005573
2021-02-11,AMZN,84788,3262.12988,2283109.0,-0.007439
2021-02-12,AMZN,84788,3277.70996,2324490.0,0.004776
2021-02-16,AMZN,84788,3268.94995,2568514.0,-0.002673
2021-02-17,AMZN,84788,3308.63989,3281084.0,0.012142
2021-02-18,AMZN,84788,3328.22998,3041082.0,0.005921
2021-02-19,AMZN,84788,3249.8999,4294876.0,-0.023535
2021-02-22,AMZN,84788,3180.73999,3495215.0,-0.021281
2021-02-23,AMZN,84788,3194.5,4651732.0,0.004326
2021-02-24,AMZN,84788,3159.53003,2996299.0,-0.010947
2021-02-25,AMZN,84788,3057.15991,4512940.0,-0.0324
2021-02-26,AMZN,84788,3092.92993,4265841.0,0.0117
2021-03-01,AMZN,84788,3146.13989,2716467.0,0.017204
2021-03-02,AMZN,84788,3094.53003,2587297.0,-0.016404
2021-03-03,AMZN,84788,3005.0,3969422.0,-0.028932
2021-03-04,AMZN,84788,2977.57007,5495376.0,-0.009128
2021-03-05,AMZN,84788,3000.45996,5364848.0,0.007687
2021-03-08,AMZN,84788,2951.94995,4176395.0,-0.016168
2021-03-09,AMZN,84788,3062.8501,4008279.0,0.037568
2021-03-10,AMZN,84788,3057.63989,3003392.0,-0.001701
2021-03-11,AMZN,84788,3113.59009,2770554.0,0.018299
2021-03-12,AMZN,84788,3089.48999,2417718.0,-0.00774
2021-03-15,AMZN,84788,3081.67993,2901378.0,-0.002528
2021-03-16,AMZN,84788,3091.86011,2532241.0,0.003303
2021-03-17,AMZN,84788,3135.72998,3102021.0,0.014189
2021-03-18,AMZN,84788,3027.98999,3648562.0,-0.034359
2021-03-19,AMZN,84788,3074.95996,4603002.0,0.015512
2021-03-22,AMZN,84788,3110.87012,2894989.0,0.011678
